,Unnamed: 0,year,latitude,longitude,high
55,445,1.0,34.428844,70.45575,1.0456608811749
56,446,1.0,33.335091,69.91841099999999,1.0456608811749
57,447,1.0,31.611795,65.705795,1.008117489986649
58,448,1.0,33.335091,69.91841099999999,1.0083711615487316
59,449,1.0,34.428844,70.45575,1.0083711615487316
60,460,1.0,33.335091,69.91841099999999,1.2283044058744994
61,462,1.0,33.957733000000005,67.545417,1.0456608811749
62,485,1.580645161290333,33.335091,69.91841099999999,1.3741655540720963
63,486,1.580645161290333,33.335091,69.91841099999999,1.0126835781041388
64,513,1.580645161290333,34.428844,70.45575,1.0253671562082778
65,525,1.0,34.349991,62.200001,1.0010146862483311
66,534,1.8709677419355533,34.531094,69.162796,1.0086248331108145
67,548,2.161290322580666,34.531094,69.162796,1.019279038718291
68,587,2.4516129032258864,34.531094,69.162796,1.166154873164219
69,604,1.2903225806452205,34.531094,69.162796,1.0020293724966622
70,605,1.2903225806452205,34.531094,69.162796,1.001268357810414
71,609,2.4516129032258864,34.531094,69.162796,1.4208411214953272
72,613,2.4516129032258864,34.531094,69.162796,1.1722429906542056
73,614,2.4516129032258864,34.531094,69.162796,1.0403337783711615
74,616,2.4516129032258864,34.531094,69.162796,1.2186648865153538
75,617,2.4516129032258864,34.531094,69.162796,1.0124299065420561
76,618,2.4516129032258864,34.531094,69.162796,1.43022696929239
77,635,2.4516129032258864,36.83333,65.83333,1.0
78,640,2.4516129032258864,36.667567,65.752904,1.0380507343124166
79,648,2.4516129032258864,34.531094,69.162796,1.0
80,656,2.4516129032258864,36.726131,68.865189,1.0761014686248331
81,678,2.4516129032258864,36.691689,68.79615,1.0253671562082778
82,704,2.4516129032258864,35.0,63.75,1.0050734312416556
83,707,2.4516129032258864,36.700067,67.116647,1.0
84,730,2.4516129032258864,35.60918200000001,68.684729,1.1522029372496663
85,775,2.4516129032258864,36.75,68.75,1.0
86,805,2.741935483870999,35.856469,66.384169,1.0010146862483311
87,858,2.741935483870999,35.634858,69.37295999999999,1.0253671562082778
88,860,2.741935483870999,33.302944000000004,62.1474,1.0253671562082778
89,862,2.741935483870999,34.531094,69.162796,1.0253671562082778
90,871,2.741935483870999,34.385312,69.073766,1.0126835781041388
91,874,2.741935483870999,33.390811,62.258835,1.0253671562082778
92,876,2.741935483870999,32.5,62.5,1.1978638184245662
93,880,2.741935483870999,32.5,62.5,1.0
94,881,2.741935483870999,34.5,62.0,1.0
95,886,2.741935483870999,32.5,62.5,1.0380507343124166
96,887,2.741935483870999,32.5,62.5,1.0507343124165553
97,892,2.741935483870999,31.0,62.5,1.0253671562082778
98,893,2.741935483870999,32.468709000000004,64.47606,1.0253671562082778
99,914,2.741935483870999,34.531094,69.162796,1.0667156208277704
100,1019,3.0322580645162196,34.531094,69.162796,1.0058344459279038
101,1120,3.0322580645162196,34.783333,70.18333299999999,1.0030440587449934
102,1122,3.0322580645162196,34.531094,69.162796,1.0
103,1126,3.0322580645162196,34.519721999999994,69.34777700000001,1.0126835781041388
104,1139,5.064516129032331,35.625362,63.297638,1.0088785046728972
105,1579,5.645161290322664,32.378207,66.335951,1.02283044058745
106,2329,5.935483870967777,31.072875,65.158015,1.001268357810414
107,2330,5.935483870967777,31.640454,65.397591,1.001268357810414
108,2606,6.225806451612889,32.713324,69.27614,1.0076101468624834
109,2978,6.225806451612889,32.92962,66.2608,1.0116688918558077
110,3025,6.225806451612889,31.9014,64.7449,1.0017757009345796
111,3222,6.225806451612889,32.080455,66.007358,1.0005073431241656
112,3322,6.225806451612889,32.1792,64.8073,1.001268357810414
113,3544,6.225806451612889,32.920909,65.474153,1.0126835781041388
114,3622,6.516129032258109,31.615129,65.575983,1.0
115,3801,6.516129032258109,30.852922,64.131675,1.0076101468624834
116,4241,6.516129032258109,31.0,64.0,1.022576769025367
117,4964,6.8064516129032215,32.622498,62.431198,1.0088785046728972
118,5248,6.8064516129032215,31.0,64.0,1.0177570093457944
119,5704,6.8064516129032215,35.483273,71.314533,1.0025367156208278
120,6044,7.096774193548442,33.0,65.0,1.0834579439252336
121,6045,7.096774193548442,33.0,65.0,1.0596128170894525
122,6771,7.096774193548442,34.861777000000004,71.228891,1.0144592790387184
123,8482,7.387096774193555,35.213875,70.37346600000002,1.0096395193591456
124,8515,7.387096774193555,33.0,65.0,1.0223230974632844
125,10596,7.677419354838775,33.0,65.0,1.0365287049399199
126,12106,7.967741935483888,33.0,65.0,1.0471829105473967
127,12107,7.967741935483888,33.0,65.0,1.0007610146862485
128,12330,7.967741935483888,33.0,65.0,1.0852336448598132
129,12331,7.967741935483888,33.0,65.0,1.1722429906542056
130,12671,7.967741935483888,33.0,65.0,1.0499732977303071
131,13967,8.258064516129108,33.0,65.0,1.456355140186916
132,14289,8.258064516129108,33.0,65.0,1.1486515353805073
133,14290,8.258064516129108,33.0,65.0,1.1032443257676903
134,14392,8.258064516129108,33.0,65.0,1.1027369826435247
135,15056,8.258064516129108,34.281645000000005,69.770149,1.0101468624833112
136,15100,8.258064516129108,31.640454,65.397591,1.0180106809078773
137,15129,8.258064516129108,34.194185,69.980133,1.0101468624833112
138,15917,8.258064516129108,35.000833,71.437913,1.014966622162884
139,15987,8.548387096774222,33.0,65.0,1.374419225634179
140,15988,8.548387096774222,33.0,65.0,1.280814419225634
141,16244,8.548387096774222,31.0,64.0,1.011415220293725
142,16702,8.548387096774222,32.326913,67.897543,1.037797062750334
143,16734,8.548387096774222,33.0,65.0,1.0053271028037383
144,17091,8.548387096774222,36.427881,70.798022,1.0050734312416556
145,17208,8.548387096774222,33.0,65.0,1.0121762349799732
146,17465,8.548387096774222,32.465816,64.737566,1.052256341789052
147,17613,8.548387096774222,36.726131,68.865189,1.0677303070761015
148,17614,8.548387096774222,36.726131,68.865189,1.0180106809078773
149,17636,8.548387096774222,36.726131,68.865189,1.0017757009345796
150,17652,8.548387096774222,32.043898,65.195661,1.0
151,17657,8.548387096774222,30.179475,66.051232,1.033991989319092
152,17748,8.548387096774222,31.625941,63.861445,1.0144592790387184
153,17761,8.548387096774222,33.0,65.0,1.0210547396528704
154,18043,8.838709677419441,31.0,64.0,1.032977303070761
155,18044,8.838709677419441,33.0,65.0,1.969279038718291
156,18059,8.838709677419441,31.625941,63.861445,1.0050734312416556
157,18571,8.838709677419441,35.631879,65.27993599999999,1.0169959946595462
158,19317,8.838709677419441,33.589444,69.66538299999999,1.0129372496662217
159,19430,8.838709677419441,34.281645000000005,69.770149,1.0253671562082778
160,19443,8.838709677419441,33.655357,69.786578,1.0050734312416556
161,19493,8.838709677419441,32.62675,65.873313,1.014712950600801
162,19631,8.838709677419441,36.726131,68.865189,1.0038050734312416
163,19645,8.838709677419441,31.579996,64.37739599999999,1.011415220293725
164,19731,8.838709677419441,32.5,62.5,1.0050734312416556
165,19805,8.838709677419441,36.7878,68.9507,1.0007610146862485
166,20690,9.129032258064555,36.649467,66.996822,1.0403337783711615
167,20909,9.129032258064555,34.531094,69.162796,1.0126835781041388
168,21066,9.129032258064555,31.270823,64.091336,1.014712950600801
169,21265,9.129032258064555,31.959190000000003,65.53657,1.0025367156208278
170,21464,9.129032258064555,33.0,65.0,1.000253671562083
171,21487,9.129032258064555,31.0,64.0,1.0451535380507344
172,21750,9.129032258064555,35.722711,64.109369,1.0076101468624834
173,21928,9.129032258064555,33.0,65.0,1.006849132176235
174,22268,9.419354838709667,34.531094,69.162796,1.0038050734312416
175,22328,9.419354838709667,33.33333,67.75,1.0050734312416556
176,22622,9.419354838709667,32.679049,65.912087,1.0258744993324433
177,23045,9.419354838709667,32.373795,62.1157,1.0560614152202938
178,23525,9.419354838709667,36.428979,71.347254,1.0022830440587451
179,23698,9.419354838709667,33.549999,68.416702,1.1902536715620828
180,23752,9.419354838709667,35.803543,65.281064,1.0005073431241656
181,23853,9.419354838709667,34.216719,68.304142,1.0050734312416556
182,24447,9.419354838709667,31.0,64.0,1.0065954606141523
183,24770,9.419354838709667,34.9217,71.3072,1.0015220293724967
184,25125,9.709677419354888,34.395614,68.866179,1.0076101468624834
185,25703,9.709677419354888,36.7904,68.8307,1.0048197596795727
186,25830,9.709677419354888,35.584191,63.329563,1.0058344459279038
187,26087,9.709677419354888,32.0563,62.7806,1.0126835781041388
188,26416,9.709677419354888,33.220631,67.996501,1.0022830440587451
189,27761,9.709677419354888,34.225097,64.43454200000001,1.0
190,27845,9.709677419354888,35.944583,68.715122,1.001268357810414
191,27853,9.709677419354888,32.373795,62.1157,1.0030440587449934
192,29088,9.709677419354888,34.6696,65.8368,1.0109078771695594
193,29961,10.0,33.0,65.0,1.37086782376502
194,30596,10.0,33.0,65.0,1.0065954606141523
195,30642,10.0,33.0,65.0,1.014966622162884
196,31633,10.0,31.668196,64.353821,1.0337383177570094
197,32376,3.0322580645162196,34.967461,69.295097,1.0126835781041388
198,32386,3.0322580645162196,35.0,63.75,1.0098931909212283
199,32387,3.0322580645162196,34.5,62.0,1.0098931909212283
200,32389,3.0322580645162196,34.531094,69.162796,1.0063417890520694
201,32391,3.0322580645162196,34.967461,69.295097,1.0
202,32428,3.322580645161332,34.95,71.133333,1.0
203,32439,3.322580645161332,34.946981,68.417613,1.0050734312416556
204,32443,3.322580645161332,34.985958000000004,63.12974200000001,1.0
205,32445,3.322580645161332,35.0,63.75,1.0
206,32467,3.322580645161332,36.667567,65.752904,1.520026702269693
207,32475,3.322580645161332,34.946981,68.417613,1.0507343124165553
208,32478,3.322580645161332,36.667567,65.752904,1.0076101468624834
209,32483,3.322580645161332,36.700067,67.116647,1.2029372496662216
210,32498,3.322580645161332,35.0,69.58333,1.0152202937249666
211,32501,3.322580645161332,35.118365999999995,69.23569499999999,1.0
212,32508,3.322580645161332,36.726131,68.865189,1.0380507343124166
213,32509,3.322580645161332,36.521149,68.899849,1.0380507343124166
214,32526,3.322580645161332,35.0159,69.1741,1.0380507343124166
215,32528,3.322580645161332,34.940555,69.265277,1.0380507343124166
216,32569,3.322580645161332,36.700067,67.116647,1.0390654205607477
217,32572,3.322580645161332,36.791605,67.390363,1.0076101468624834
218,32577,3.322580645161332,36.7449,68.6541,1.0126835781041388
219,32666,3.612903225806445,35.0,63.75,1.0121762349799732
220,32667,3.612903225806445,36.25,64.83333,1.0119225634178906
221,32669,3.612903225806445,35.91732000000001,64.78475999999999,1.1775700934579438
222,32677,3.612903225806445,35.91732000000001,64.78475999999999,1.0507343124165553
223,32691,3.612903225806445,36.700067,67.116647,1.32977303070761
224,32701,3.612903225806445,34.25,68.0,1.0
225,32708,3.612903225806445,36.265488,68.016388,1.0253671562082778
226,32718,3.612903225806445,34.781773,67.750038,1.0319626168224298
227,32730,3.612903225806445,34.821781,67.82502,1.0634178905206944
228,32741,3.612903225806445,34.531094,69.162796,1.0017757009345796
229,32749,3.612903225806445,36.734133,69.533559,1.0126835781041388
230,32750,3.612903225806445,37.0647,69.4229,1.0
231,32787,3.612903225806445,36.75,68.75,1.0157276368491321
232,32788,3.612903225806445,36.83333,65.83333,1.0157276368491321
233,32789,3.612903225806445,36.75,67.0,1.0157276368491321
234,32790,3.612903225806445,36.0,67.666667,1.0157276368491321
235,32791,3.612903225806445,35.75,69.0,1.0157276368491321
236,32792,3.612903225806445,36.25,64.83333,1.0157276368491321
237,32809,3.9032258064516645,36.25,64.83333,1.0
238,32832,3.9032258064516645,36.734133,69.533559,1.0
239,32886,3.9032258064516645,34.927935999999995,69.333207,1.003297730307076
240,32895,3.9032258064516645,33.0,65.0,1.0700133511348464
241,32898,3.9032258064516645,35.050219,69.64575400000001,1.0050734312416556
242,32907,3.9032258064516645,35.118365999999995,69.23569499999999,1.0
243,32908,3.9032258064516645,35.0159,69.1741,1.0
244,32909,3.9032258064516645,35.105,69.344,1.0
245,32910,3.9032258064516645,35.050219,69.64575400000001,1.0
246,32911,3.9032258064516645,34.940555,69.265277,1.0
247,32936,3.9032258064516645,36.0,67.666667,1.0
248,32947,3.9032258064516645,36.75,68.75,1.0223230974632844
249,32949,3.9032258064516645,36.66667,69.75,1.1177036048064086
250,33040,4.193548387096778,34.0,65.0,1.057076101468625
251,33067,4.193548387096778,34.675866,68.878171,1.0634178905206944
252,33070,4.193548387096778,34.9288,69.21893399999999,1.0659546061415222
253,33086,4.193548387096778,36.734133,69.533559,1.0575834445927903
254,33092,4.193548387096778,36.734133,69.533559,1.0
255,33101,4.193548387096778,35.42528,67.144847,1.0
256,33104,4.193548387096778,36.734133,69.533559,1.0253671562082778
257,33116,4.193548387096778,33.0,65.0,1.077369826435247
258,33119,4.193548387096778,36.734133,69.533559,1.1856875834445928
259,33182,4.483870967741998,33.0,65.0,2.1011882510013353
260,33205,4.483870967741998,36.085626,66.517297,1.0126835781041388
261,33206,4.483870967741998,35.8412,66.7225,1.0101468624833112
262,33216,4.483870967741998,36.572712,69.863104,1.0507343124165553
263,33223,4.483870967741998,37.0647,69.4229,1.0088785046728972
264,33224,4.483870967741998,36.972465,69.16328399999999,1.0088785046728972
265,33264,4.483870967741998,35.909898,66.810004,1.0106542056074768
266,33265,4.483870967741998,36.700067,67.116647,1.101468624833111
267,33266,4.483870967741998,36.700067,67.116647,1.0268891855807745
268,33267,4.483870967741998,36.700067,67.116647,1.0
269,33271,4.483870967741998,34.84288,69.198133,1.0
270,33275,2.161290322580666,36.66667,69.75,1.0710280373831775
271,33276,2.741935483870999,36.734133,69.533559,1.0063417890520694
272,33293,4.483870967741998,36.6823,69.1086,1.0
273,33298,4.483870967741998,36.66692000000001,66.984181,1.0859946595460614
274,33303,4.483870967741998,34.197308,70.279839,1.0253671562082778
275,33305,4.483870967741998,34.116667,70.216667,1.0279038718291056
276,33319,4.483870967741998,34.116667,70.216667,1.0304405874499332
277,33323,4.483870967741998,33.641,69.2075,1.0017757009345796
278,33338,4.77419354838711,33.666667,69.33333,1.0507343124165553
279,33339,4.77419354838711,33.313513,69.03833900000001,1.0253671562082778
280,33342,4.77419354838711,33.313513,69.03833900000001,1.0253671562082778
281,33343,4.77419354838711,33.589794,69.232445,1.0
282,33502,1.8709677419355533,34.531094,69.162796,1.0507343124165553
283,33511,2.161290322580666,31.0,64.0,1.0253671562082778
284,33515,3.322580645161332,36.665176,68.910904,1.0355140186915888
285,33518,3.612903225806445,35.641366,64.279081,1.1268357810413885
286,33521,3.612903225806445,36.072913,64.839672,1.0761014686248331
287,33522,3.612903225806445,36.700067,67.116647,1.4819759679572764
288,33523,3.612903225806445,36.700067,67.116647,1.4035914552736983
289,33525,3.612903225806445,36.700067,67.116647,1.0
290,33526,3.612903225806445,36.700067,67.116647,1.0253671562082778
291,33527,3.612903225806445,36.700067,67.116647,1.0507343124165553
292,33528,3.612903225806445,36.700067,67.116647,1.1522029372496663
293,33529,3.612903225806445,34.75,67.25,1.2156208277703606
294,33535,3.612903225806445,32.533601000000004,67.35117,1.0126835781041388
295,33536,3.612903225806445,32.358438,67.282844,1.0126835781041388
296,33537,3.9032258064516645,34.735252,66.97378499999999,1.0253671562082778
297,33538,3.9032258064516645,34.821781,67.82502,1.0253671562082778
298,33539,3.9032258064516645,34.861324,69.229559,1.0253671562082778
299,33540,3.9032258064516645,36.963459,69.47648000000001,1.0507343124165553
300,33553,4.483870967741998,34.982801,66.942711,1.0908144192256342
301,33580,4.483870967741998,33.492041,64.36809699999999,1.0507343124165553
302,34937,4.483870967741998,36.654743,65.704308,1.2283044058744994
303,34949,5.354838709677443,33.244188,62.359647,1.0
304,34965,1.0,37.002538,70.906643,1.0
305,34966,1.0,36.66667,69.75,1.0507343124165553
306,34974,1.580645161290333,33.0,65.0,1.0253671562082778
307,34981,3.0322580645162196,35.944583,68.715122,1.0253671562082778
308,34987,2.741935483870999,34.395614,68.866179,1.0152202937249666
309,35084,3.0322580645162196,36.726131,68.865189,1.0
310,35092,3.612903225806445,36.951638,67.30703000000001,1.0
311,35100,4.483870967741998,33.0,65.0,1.0304405874499332
312,35110,4.483870967741998,34.4154,70.3169,1.0093858477970628
313,35117,4.483870967741998,34.39026,70.09758000000001,1.0253671562082778
314,35142,4.483870967741998,34.349991,62.200001,1.0
315,35166,4.483870967741998,37.071301,69.298683,1.0
316,35187,4.483870967741998,31.985812,65.476312,1.0083711615487316
317,35390,8.838709677419441,34.056919,70.661263,1.0053271028037383
318,35555,9.129032258064555,34.531094,69.162796,1.0
319,36646,9.709677419354888,34.056919,70.661263,1.0
320,36851,9.419354838709667,36.25,64.83333,1.0098931909212283
321,36852,9.419354838709667,36.83333,65.83333,1.0096395193591456
322,36883,8.838709677419441,33.192284,62.16411899999999,1.0253671562082778
323,36945,1.8709677419355533,28.0,3.0,1.0007610146862485
324,37583,2.741935483870999,36.866667,6.9,1.0126835781041388
325,37593,3.322580645161332,34.666666,0.166666,1.0202937249666222
326,37775,2.741935483870999,28.0,3.0,1.355140186915888
327,37788,2.741935483870999,36.166667,2.166667,1.1775700934579438
328,37801,2.741935483870999,36.264169,2.753926,1.0507343124165553
329,37804,2.741935483870999,36.8,5.766667,1.0253671562082778
330,37915,2.741935483870999,35.375833,1.313056,1.0253671562082778
331,37936,2.741935483870999,36.566667,3.15,1.0010146862483311
332,37982,2.741935483870999,36.8,5.766667,1.0761014686248331
333,38076,3.0322580645162196,28.0,3.0,1.070520694259012
334,38139,3.0322580645162196,34.666666,-1.416667,1.0355140186915888
335,38215,3.322580645161332,35.875833,1.633889,1.0050734312416556
336,38224,3.322580645161332,36.572778,2.676944,1.0507343124165553
337,38255,3.322580645161332,34.916667,1.583333,1.0126835781041388
338,38381,3.612903225806445,35.875833,1.633889,1.00456608811749
339,38521,3.612903225806445,36.7,3.866667,1.0
340,38526,3.612903225806445,36.25,1.25,1.0134445927903872
341,38606,3.612903225806445,35.416667,0.166667,1.0253671562082778
342,38898,4.193548387096778,35.75,0.916667,1.0063417890520694
343,39105,4.483870967741998,28.0,3.0,1.0202937249666222
344,40755,3.322580645161332,36.75,3.05,1.1522029372496663
345,40756,3.322580645161332,36.763056,3.0505560000000003,1.0456608811749
346,40762,3.612903225806445,35.866667,1.111433,1.101468624833111
347,41058,3.322580645161332,36.583333,3.0,1.0380507343124166
348,41145,1.0,-16.0,20.0,1.0350066755674232
349,41222,1.0,-12.5,18.5,1.4591455273698264
350,41245,1.0,-12.5,18.5,1.0093858477970628
351,41333,1.2903225806452205,-15.166667000000002,19.183333,1.0050734312416556
352,41350,1.2903225806452205,-15.8,20.35,1.126328437917223
353,41353,1.2903225806452205,-12.5,18.5,1.0154739652870495
354,41365,1.2903225806452205,-12.5,18.5,1.0451535380507344
355,41430,1.2903225806452205,-15.8,20.35,1.0098931909212283
356,41454,1.2903225806452205,-12.5,18.5,1.0017757009345796
357,41502,1.580645161290333,-11.783333,19.916667,1.072803738317757
358,41528,1.8709677419355533,-12.348056,13.545556,1.1268357810413885
359,41529,1.8709677419355533,-12.5,18.5,1.0761014686248331
360,41530,1.8709677419355533,-8.833333,13.333332999999998,1.4020694259012016
361,41534,1.8709677419355533,-7.783333,15.266667000000002,1.0507343124165553
362,41535,1.8709677419355533,-7.616667,15.05,1.0507343124165553
363,41544,2.161290322580666,-14.916667000000002,13.5,1.0634178905206944
364,41546,2.161290322580666,-12.383333,16.933332999999998,1.0761014686248331
365,41547,2.161290322580666,-12.578333,13.407222,1.2283044058744994
366,41551,2.161290322580666,-12.776111,15.739167000000002,1.0175033377837117
367,41552,2.161290322580666,-12.776111,15.739167000000002,3.2612283044058747
368,41564,2.161290322580666,-12.776111,15.739167000000002,1.0121762349799732
369,41568,2.161290322580666,-12.776111,15.739167000000002,1.0126835781041388
370,41569,2.161290322580666,-12.776111,15.739167000000002,1.101468624833111
371,41571,2.161290322580666,-8.58,13.664167,1.0258744993324433
372,41572,2.161290322580666,-6.133333,12.366667,1.0253671562082778
373,41574,2.161290322580666,-6.133333,12.366667,1.0134445927903872
374,41576,2.161290322580666,-15.333332999999998,15.0,1.0253671562082778
375,41579,2.161290322580666,-11.35,15.116667,1.0253671562082778
376,41597,2.161290322580666,-9.544722,16.345278,1.0507343124165553
377,41604,2.161290322580666,-12.383333,16.933332999999998,1.0294259012016023
378,41618,2.161290322580666,-12.5,18.5,1.2420026702269693
379,41619,2.161290322580666,-12.383333,16.933332999999998,1.242256341789052
380,41622,2.161290322580666,-10.85,14.366667,1.003551401869159
381,41625,2.161290322580666,-12.383333,16.933332999999998,1.0276502002670227
382,41626,2.161290322580666,-15.333332999999998,15.0,1.0
383,41627,2.161290322580666,-12.383333,16.933332999999998,1.0733110814419227
384,41628,2.161290322580666,-14.666667000000002,17.7,1.0735647530040053
385,41645,2.161290322580666,-17.066667000000002,15.733332999999998,1.0126835781041388
386,41653,2.161290322580666,-12.0,15.716667,1.0083711615487316
387,41655,2.161290322580666,-12.776111,15.739167000000002,1.0380507343124166
388,41660,2.161290322580666,-12.383333,16.933332999999998,1.0126835781041388
389,41668,2.161290322580666,-12.416667,14.4,1.101468624833111
390,41669,2.161290322580666,-12.35,14.766667000000002,1.101468624833111
391,41670,2.161290322580666,-14.066667,14.083332999999998,1.101468624833111
392,41671,2.161290322580666,-12.816667,14.933333,1.101468624833111
393,41681,2.161290322580666,-9.54472,16.34528,1.0218157543391189
394,41683,2.161290322580666,-12.383333,16.933332999999998,1.0124299065420561
395,41686,2.161290322580666,-12.383333,16.933332999999998,1.0253671562082778
396,41692,2.161290322580666,-12.5,18.5,1.000253671562083
397,41730,2.161290322580666,-12.5,18.5,1.0210547396528704
398,41760,2.4516129032258864,-12.383333,16.933332999999998,1.0761014686248331
399,41767,2.4516129032258864,-6.133333,12.366667,1.4819759679572764
400,41798,2.4516129032258864,-9.3,14.916667000000002,1.0507343124165553
401,41811,2.4516129032258864,-12.383333,16.933332999999998,1.00913217623498
402,41829,2.4516129032258864,-12.383333,16.933332999999998,1.0
403,41856,2.4516129032258864,-9.3,14.916667000000002,1.0096395193591456
404,41867,2.4516129032258864,-9.3,14.916667000000002,1.0710280373831775
405,41884,2.4516129032258864,-12.383333,16.933332999999998,1.0253671562082778
406,41886,2.4516129032258864,-12.383333,16.933332999999998,1.0314552736982643
407,41902,2.4516129032258864,-8.7672,17.995724,1.0060881174899867
408,41913,2.4516129032258864,-14.166667000000002,14.0,1.001268357810414
409,41917,2.4516129032258864,-4.666667,12.833333,1.0
410,41939,2.4516129032258864,-9.54472,16.34528,1.0007610146862485
411,41945,2.4516129032258864,-8.7672,17.995724,1.003551401869159
412,41976,2.4516129032258864,-12.776111,15.739167000000002,1.355140186915888
413,41981,2.4516129032258864,-13.733332999999998,15.066667,1.0507343124165553
414,42056,2.741935483870999,-8.4,20.716667,1.0111615487316423
415,42159,3.612903225806445,-12.383333,16.933332999999998,1.0507343124165553
416,42161,3.612903225806445,-12.5,17.0,1.0126835781041388
417,42175,3.9032258064516645,-9.544722,16.345278,1.1078104138851803
418,42191,3.9032258064516645,-6.266667,14.25,1.025113484646195
419,42200,3.9032258064516645,-6.266667,14.25,1.0761014686248331
420,42207,3.9032258064516645,-12.5,17.25,1.0317089452603472
421,42213,3.9032258064516645,-12.5,18.5,1.0821895861148199
422,42253,3.9032258064516645,-12.0,16.833333,1.0
423,42308,3.9032258064516645,-8.833333,14.5,1.001268357810414
424,42343,3.9032258064516645,-7.0,15.666667000000002,1.0253671562082778
425,42363,3.9032258064516645,-12.2,15.866667,1.0253671562082778
426,42368,3.9032258064516645,-12.2,15.866667,1.1445927903871829
427,42375,4.193548387096778,-13.0,20.5,1.3533644859813085
428,42389,4.193548387096778,-12.5,18.5,1.000253671562083
429,42447,4.193548387096778,-12.5,18.5,1.033991989319092
430,42456,4.483870967741998,-16.0,16.0,1.0169959946595462
431,42470,4.483870967741998,-12.5,18.5,1.0725500667556742
432,42471,4.483870967741998,-16.0,16.0,1.0065954606141523
433,42477,4.483870967741998,-12.5,18.5,1.0279038718291056
434,42484,4.483870967741998,-8.58,13.664167,1.0253671562082778
435,42569,1.8709677419355533,-4.95,12.616667,1.00456608811749
436,42583,3.0322580645162196,-4.95,12.616667,1.0017757009345796
437,42596,3.612903225806445,-5.0,12.5,1.0253671562082778
438,42613,4.77419354838711,-5.0,12.5,1.0
439,42719,2.161290322580666,-14.916667000000002,13.5,1.0253671562082778
440,42722,2.4516129032258864,-9.166667,13.833332999999998,1.0578371161548732
441,42723,2.4516129032258864,-8.116667,14.516667000000002,1.026128170894526
442,42728,2.4516129032258864,-4.78866,12.610245,1.0
443,42729,2.4516129032258864,-4.766667,12.55,1.0017757009345796
444,42832,1.0,-12.5,18.5,1.0253671562082778
